selection_event,method,condition_id,corruption_family,severity,instance_id,source_image_id,true_label,eligibility_rule,satisfying_seed_count,seed_predictions
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,479_0,479,surface_injure,seed_disagreement,3,17:thunderstrike:stable_wrong|29:surface_injure:stable_correct|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,511_0,511,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:crack:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,511_1,511,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:crack:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,521_1,521,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,546_2,546,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,591_0,591,thunderstrike,seed_disagreement,3,17:surface_injure:harmful_flip|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,598_0,598,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,623_1,623,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:crack:changed_wrong|43:crack:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,643_0,643,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,671_1,671,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:surface_injure:beneficial_flip|43:hide_craze:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,824_0,824,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:crack:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,863_0,863,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,13_0,13,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,13_1,13,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:crack:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,13_1,13,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:crack:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,32_0,32,thunderstrike,majority,2,17:craze:harmful_flip|29:thunderstrike:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,32_0,32,thunderstrike,seed_disagreement,3,17:craze:harmful_flip|29:thunderstrike:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,32_1,32,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,46_0,46,corrosion,majority,2,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,46_0,46,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,46_1,46,corrosion,majority,2,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,46_1,46,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,48_0,48,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:beneficial_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,51_1,51,craze,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,54_0,54,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,54_1,54,hide_craze,majority,2,17:hide_craze:stable_correct|29:corrosion:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,54_1,54,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:harmful_flip|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,57_1,57,surface_injure,majority,2,17:surface_injure:beneficial_flip|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_0,61,craze,majority,2,17:craze:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_0,61,craze,seed_disagreement,3,17:craze:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_1,61,craze,majority,2,17:craze:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_1,61,craze,seed_disagreement,3,17:craze:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_2,61,craze,consensus,3,17:hide_craze:harmful_flip|29:corrosion:harmful_flip|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,61_2,61,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:harmful_flip|43:corrosion:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,65_0,65,corrosion,majority,2,17:corrosion:stable_correct|29:crack:harmful_flip|43:crack:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,65_0,65,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:crack:harmful_flip|43:crack:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,67_0,67,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,71_0,71,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,73_0,73,craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_0,81,craze,majority,2,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_0,81,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_1,81,craze,majority,2,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_1,81,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_2,81,craze,majority,2,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,81_2,81,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,88_0,88,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,93_0,93,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,103_0,103,craze,majority,2,17:hide_craze:harmful_flip|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,103_0,103,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:craze:stable_correct|43:hide_craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,112_0,112,thunderstrike,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,112_1,112,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
beneficial_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,142_0,142,surface_injure,majority,2,17:surface_injure:beneficial_flip|29:corrosion:stable_wrong|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,142_0,142,surface_injure,seed_disagreement,3,17:surface_injure:beneficial_flip|29:corrosion:stable_wrong|43:surface_injure:beneficial_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,146_0,146,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:crack:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,146_0,146,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:crack:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,156_0,156,craze,majority,2,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,156_0,156,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,161_0,161,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,163_0,163,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,166_0,166,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,167_0,167,craze,majority,2,17:craze:stable_correct|29:crack:harmful_flip|43:crack:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,167_0,167,craze,seed_disagreement,3,17:craze:stable_correct|29:crack:harmful_flip|43:crack:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,167_1,167,craze,majority,2,17:craze:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,167_1,167,craze,seed_disagreement,3,17:craze:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,178_0,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,178_1,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,178_2,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,198_0,198,craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,198_1,198,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,209_0,209,hide_craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,214_0,214,craze,majority,2,17:craze:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,214_0,214,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,216_0,216,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,217_0,217,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,224_0,224,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_wrong,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,228_0,228,hide_craze,majority,2,17:craze:stable_wrong|29:craze:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,228_0,228,hide_craze,seed_disagreement,3,17:craze:stable_wrong|29:craze:stable_wrong|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,228_1,228,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,234_0,234,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,234_1,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,234_2,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,234_3,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,234_4,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,238_0,238,crack,majority,2,17:surface_injure:harmful_flip|29:crack:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,238_0,238,crack,seed_disagreement,3,17:surface_injure:harmful_flip|29:crack:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,238_1,238,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,250_0,250,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,252_0,252,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
beneficial_flip,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,255_0,255,surface_injure,majority,2,17:hide_craze:changed_wrong|29:surface_injure:beneficial_flip|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_severe,gaussian_blur,severe,255_0,255,surface_injure,seed_disagreement,3,17:hide_craze:changed_wrong|29:surface_injure:beneficial_flip|43:surface_injure:beneficial_flip
