sample_id,image_filename,primary_xml_filename,secondary_xml_filename,primary_declared_filename,secondary_declared_filename,official_split,resolved_image_filename,annotation_source,identity_status,annotation_status,duplicate_group_id,duplicate_status,curated_split,include,reason_code,review_status,reviewer,review_notes,evidence_artifact,source_dataset_fingerprint,curation_version
751,751.jpg,751.xml,751.xml,111.jpg,111.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 111.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9986. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#751,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
752,752.jpg,752.xml,752.xml,115.jpg,115.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 115.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7911. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#752,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
753,753.jpg,753.xml,753.xml,116.jpg,116.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 116.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9673. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#753,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
754,754.jpg,754.xml,754.xml,754.jpg,754.jpg,train,754.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
755,755.jpg,755.xml,755.xml,120.jpg,120.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 120.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6733. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#755,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
756,756.jpg,756.xml,756.xml,756.jpg,756.jpg,train,756.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
757,757.jpg,757.xml,757.xml,757.jpg,757.jpg,train,757.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
758,758.jpg,758.xml,758.xml,123.jpg,123.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 123.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9376. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#758,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
759,759.jpg,759.xml,759.xml,126.jpg,126.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 126.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9996. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#759,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
760,760.jpg,760.xml,760.xml,760.jpg,760.jpg,train,760.jpg,primary,consistent,primary_confirmed,scene-020,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
761,761.jpg,761.xml,761.xml,13.jpg,13.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 13.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9721. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#761,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
762,762.jpg,762.xml,762.xml,130.jpg,130.jpg,test,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 130.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9996. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#762,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
763,763.jpg,763.xml,763.xml,137.jpg,137.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 137.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9987. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#763,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
764,764.jpg,764.xml,764.xml,14.jpg,14.jpg,test,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 14.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9961. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#764,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
765,765.jpg,765.xml,765.xml,765.jpg,765.jpg,validation,765.jpg,primary,consistent,primary_confirmed,scene-050,near_duplicate_same_scene,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
766,766.jpg,766.xml,766.xml,144.jpg,144.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 144.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8341. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#766,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
767,767.jpg,767.xml,767.xml,145.jpg,145.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 145.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9813. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#767,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
768,768.jpg,768.xml,768.xml,146.jpg,146.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 146.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.9605. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#768,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
769,769.jpg,769.xml,769.xml,147.jpg,147.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 147.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9519. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#769,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
770,770.jpg,770.xml,770.xml,149.jpg,149.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 149.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.4551. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#770,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
771,771.jpg,771.xml,771.xml,15.jpg,15.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 15.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9958. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#771,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
772,772.jpg,772.xml,772.xml,150.jpg,150.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 150.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7718. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#772,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
773,773.jpg,773.xml,773.xml,152.jpg,152.jpg,test,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 152.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9438. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#773,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
774,774.jpg,774.xml,774.xml,157.jpg,157.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 157.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9989. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#774,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
775,775.jpg,775.xml,775.xml,158.jpg,158.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 158.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9429. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#775,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
776,776.jpg,776.xml,776.xml,159.jpg,159.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 159.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8117. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#776,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
777,777.jpg,777.xml,777.xml,160.jpg,160.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 160.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9849. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#777,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
778,778.jpg,778.xml,778.xml,161.jpg,161.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 161.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9078. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#778,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
779,779.jpg,779.xml,779.xml,166.jpg,166.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 166.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9938. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#779,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
780,780.jpg,780.xml,780.xml,168.jpg,168.jpg,validation,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 168.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9981. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#780,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
781,781.jpg,781.xml,781.xml,17.jpg,17.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 17.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8453. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#781,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
782,782.jpg,782.xml,782.xml,170.jpg,170.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 170.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9204. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#782,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
783,783.jpg,783.xml,783.xml,172.jpg,172.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 172.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6496. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#783,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
784,784.jpg,784.xml,784.xml,173.jpg,173.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 173.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7893. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#784,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
